adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote
0000073124-26-000016,AccretionAmortizationOfDiscountsAndPremiumsInvestments,us-gaap/2025,20251231,4,USD,,,67800000.0,
0000073124-26-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,-590500000.0,
0000073124-26-000016,AdditionalPaidInCapital,us-gaap/2025,20251231,0,USD,,,1039000000.0,
0000073124-26-000016,Assets,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,18143500000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20241231,0,USD,,,4677200000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,4677200000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,2320600000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,5873100000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2025,20231231,4,USD,,,137300000.0,
0000073124-26-000016,ChangeInFederalFundsPurchased,0000073124-26-000016,20251231,4,USD,,,18400000.0,
0000073124-26-000016,CommonStockSharesOutstanding,us-gaap/2025,20231231,0,shares,,,205126224.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20251231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,-7500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,,,29229100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,,,34102400000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=CoveredBonds;,,275300000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USTreasuryAndGovernment;,,7367500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USTreasuryAndGovernment;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;,,29001500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CommercialMortgageBackedSecurities;,,590200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4583100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FinancialInstrument=USTreasuryAndGovernment;,,7367500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,64400000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,273500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4984300000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleRealizedGainLoss,us-gaap/2025,20241231,4,USD,,,-189300000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=CertificatesOfDeposit;,,336000000.0,
0000073124-26-000016,DividendsCommonStock,us-gaap/2025,20231231,4,USD,EquityComponents=RetainedEarnings;,,630200000.0,
0000073124-26-000016,DividendsPreferredStock,us-gaap/2025,20231231,4,USD,,,41800000.0,
0000073124-26-000016,FederalFundsPurchased,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,2159500000.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20241231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,38775400000.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,53524900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageApartmentAndMultiFamily;,,1599900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialRealEstateMortgageIndustrialAndWarehouse;,,906100000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherConsumerLoan;,,478400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=OtherConsumerLoan;InternalCreditAssessment=FourToFiveInternalGrade;,,309900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=NY;,,510800000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;InternalCreditAssessment=FourToFiveInternalGrade;,,3692000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;,,20431000000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignCommercialLoans;InternalCreditAssessment=OneToThreeInternalGrade;,,1202200000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignConsumerLoans;InternalCreditAssessment=SixToNineInternalGrade;,,30300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=IL;,,548500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=NY;,,539300000.0,
0000073124-26-000016,GainLossOnInvestments,us-gaap/2025,20231231,4,USD,,,-169500000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20241231,0,USD,,,694900000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=CertificatesOfDeposit;,,335700000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=CommercialMortgageBackedSecurities;,,36800000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=CorporateDebtSecurities;,,340600000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=ForeignGovernmentDebtSecurities;,,3679700000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=OtherAssetBackedSecurities;,,107300000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,23429600000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FinancialInstrument=OtherSecurities;,,491400000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4456400000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FinancialInstrument=USStatesAndPoliticalSubdivisions;,,2449400000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20231231,4,USD,,,1464800000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20231231,4,USD,Geographical=NonUs;,,473800000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20241231,4,USD,,,2659500000.0,
0000073124-26-000016,IncomeTaxesPaidNet,us-gaap/2025,20251231,4,USD,,,426800000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-75500000.0,
0000073124-26-000016,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,-10200000.0,
0000073124-26-000016,IncreaseDecreaseInInterestPayableNet,us-gaap/2025,20241231,4,USD,,,-41900000.0,
0000073124-26-000016,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,-170800000.0,
0000073124-26-000016,InterestBearingDepositLiabilitiesForeign,us-gaap/2025,20241231,0,USD,,,66274900000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20241231,0,USD,,,1944700000.0,
0000073124-26-000016,InterestIncomeExpenseAfterProvisionForLoanLoss,us-gaap/2025,20241231,4,USD,,,2180100000.0,
0000073124-26-000016,Liabilities,us-gaap/2025,20251231,0,USD,,,164174800000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20231231,4,USD,EquityComponents=RetainedEarnings;,,1107300000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-126400000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20251231,4,USD,EquityComponents=RetainedEarnings;,,1736900000.0,
0000073124-26-000016,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,1695100000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20231231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,1884800000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,3487700000.0,
0000073124-26-000016,NoninterestIncome,us-gaap/2025,20231231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,2938300000.0,
0000073124-26-000016,NoninterestIncome,us-gaap/2025,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-25200000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20251231,4,USD,ProductOrService=BankServicing;,,56100000.0,
0000073124-26-000016,OtherAssets,us-gaap/2025,20251231,0,USD,,,12934300000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,7185500000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2025,20241231,4,USD,,,29500000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-31200000.0,
0000073124-26-000016,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2025,20231231,4,USD,,,443700000.0,
0000073124-26-000016,PaymentsForProceedsFromFederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20241231,4,USD,,,5255300000.0,
0000073124-26-000016,PaymentsForProceedsFromFederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20251231,4,USD,,,13263600000.0,
0000073124-26-000016,PaymentsForRepurchaseOfCommonStock,us-gaap/2025,20231231,4,USD,,,347500000.0,
0000073124-26-000016,PaymentsOfDividendsCommonStock,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,591600000.0,
0000073124-26-000016,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PaymentsToAcquireAvailableForSaleSecuritiesDebt,us-gaap/2025,20231231,4,USD,,,7320200000.0,
0000073124-26-000016,PreferredStockSharesOutstanding,us-gaap/2025,20251231,0,shares,ClassOfStock=SeriesDPreferredStock;,,5000.0,
0000073124-26-000016,PreferredStockValue,us-gaap/2025,20251231,0,USD,ClassOfStock=SeriesEPreferredStock;,,391400000.0,
0000073124-26-000016,ProceedsFromIssuanceOfSeniorLongTermDebt,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,ProceedsFromIssuanceOfSubordinatedLongTermDebt,us-gaap/2025,20231231,4,USD,,,2000000000.0,
0000073124-26-000016,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,us-gaap/2025,20241231,4,USD,,,-103800000.0,
0000073124-26-000016,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,us-gaap/2025,20231231,4,USD,,,11614800000.0,
0000073124-26-000016,ProceedsFromStockOptionsExercised,us-gaap/2025,20241231,4,USD,,,9400000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,122100000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20251231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,61400000.0,
0000073124-26-000016,PropertyPlantAndEquipmentNet,us-gaap/2025,20241231,0,USD,PropertyPlantAndEquipmentByType=Building;,,83100000.0,
0000073124-26-000016,ReclassificationOfCertainCashCollateralFromOtherOperatingActivitiesToDeposits,0000073124-26-000016,20241231,4,USD,,,1157200000.0,"Beginning January 1, 2024, Northern Trust reclassified certain cash collateral received from Other Liabilities to Deposits on the consolidated statement of financial condition. Prior periods have not been restated."
0000073124-26-000016,RepaymentsOfSubordinatedDebt,us-gaap/2025,20231231,4,USD,,,0.0,
0000073124-26-000016,RepaymentsOfSubordinatedDebt,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,RetainedEarningsAccumulatedDeficit,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,16709300000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,0.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,2632800000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20241231,4,USD,ProductOrService=OtherTrustInvestmentAndOtherServicingFees;,,246800000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20251231,4,USD,ProductOrService=CustodyandFundAdministration;,,2026700000.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20251231,4,USD,ProductOrService=ProductsandServicesOtherOperatingIncome;,,41800000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20231231,4,USD,,,2321800000.0,
0000073124-26-000016,SalariesWagesAndIncentives,0000073124-26-000016,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,576500000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueMay2027;,,998300000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesDueNovember2030;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,,,3351500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,ShareRepurchaseProgramExciseTax,us-gaap/2025,20231231,4,USD,EquityComponents=TreasuryStockCommon;,,2500000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-367400000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,1200000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20221231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-1569200000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-1137900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,203600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=CommonStock;,,408600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=PreferredStock;,,884900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=TreasuryStockCommon;,,-3501100000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,12788400000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,,,12957900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-590500000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20231231,4,USD,,,121800000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20241231,4,USD,EquityComponents=AdditionalPaidInCapital;,,15700000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20241231,4,USD,EquityComponents=TreasuryStockCommon;,,116200000.0,
0000073124-26-000016,SubordinatedDebtAndLongTermFederalHomeLoanBankAdvances,0000073124-26-000016,20241231,0,USD,,,4081300000.0,
0000073124-26-000016,TimeDeposits,us-gaap/2025,20251231,0,USD,,,6418900000.0,
0000073124-26-000016,TreasuryStockValueAcquiredCostMethod,us-gaap/2025,20231231,4,USD,EquityComponents=TreasuryStockCommon;,,347500000.0,
0000073124-26-000016,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2025,20241231,4,shares,,,201263646.0,
0000073124-26-000016,Assets,us-gaap/2025,20231231,0,USD,Geographical=US;,,99083700000.0,
0000073124-26-000016,Assets,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,18910000000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20221231,0,USD,ConsolidatedEntities=ParentCompany;,,601400000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,4677200000.0,
0000073124-26-000016,CashAndDueFromBanks,us-gaap/2025,20251231,0,USD,,,5873100000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2025,20251231,4,USD,,,1195900000.0,
0000073124-26-000016,ChangeInFederalFundsPurchased,0000073124-26-000016,20241231,4,USD,,,885900000.0,
0000073124-26-000016,CommonStockSharesOutstanding,us-gaap/2025,20221231,0,shares,,,208428309.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CommercialMortgageBackedSecurities;,,590200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,163800000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FinancialInstrument=SubSovereignSupranationalAndNonUsAgencyBonds;,,4583100000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,13288900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;,,25900000000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CommercialMortgageBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,0.0,
